DateTime,B2_BT1,B2_B1,B1_B2,B1_EP1,B2_EP3,B2_EP4,B1_EP5,B1_EP6,B1_GEN1,B1_GEN2,B2_PV,B1_UG,BT1_Charge,BT1_Lost
06-Jan-2000 16:00:00,0,200.338840568739,-200.338840568739,5.79155646607205,5.79155646607194,64.409602965189,524.82285602838,30.7654567425863,-180.52051433415,-180.52051433415,-270.54,0,2983.44907496759,0
06-Jan-2000 17:00:00,0,108.222614195106,-108.222614195106,5.79155646607194,5.79155646607205,66.345829338822,524.82285602838,30.7654567425863,-226.578627520966,-226.578627520966,-180.36,0,2983.44907496759,0
06-Jan-2000 18:00:00,-1.4210854715202e-14,-59.1929514494589,59.1929514494589,3.21753137004009,3.21753137003998,60.835420079419,441.58884182432,10.9329240318513,-257.466124337835,-257.466124337835,-4.86,0,2983.44907496759,0
06-Jan-2000 19:00:00,0,-39.833282372595,39.833282372595,2.299022414832,2.299022414832,37.534259957763,324.96154048453,3.41838408251198,-185.256114677235,-185.256114677235,0,0,2983.44907496759,0
06-Jan-2000 20:00:00,0,-38.112192262699,38.112192262699,2.299022414832,2.299022414832,35.813169847867,324.96154048453,3.41838408251198,-184.395569622287,-184.395569622287,0,0,2983.44907496759,0
06-Jan-2000 21:00:00,0,-28.884600102304,28.884600102304,2.02401973363197,2.02401973363203,26.860580368672,241.72752628097,3.41838408251198,-138.027265099709,-138.027265099709,0,0,2983.44907496759,0
06-Jan-2000 22:00:00,0,-28.024055047423,28.024055047423,2.02401973363203,2.02401973363197,26.000035313791,241.72752628097,3.41838408251198,-137.596992572269,-137.596992572269,0,0,2983.44907496759,0
06-Jan-2000 23:00:00,0,-18.796462887003,18.796462887003,1.74901705243201,1.74901705243201,17.047445834571,158.49351207701,3.41838408251201,-91.2286880494785,-91.2286880494785,0,0,2983.44907496759,0
07-Jan-2000 00:00:00,0,-17.318753540543,17.318753540543,1.611515711832,1.611515711832,15.707237828711,146.03333030996,3.41838408251201,-84.1909918224235,-84.1909918224235,0,0,2983.44907496759,0
07-Jan-2000 01:00:00,0,-13.358492492057,13.358492492057,1.243012119024,1.243012119024,12.115480373033,112.6400431744,3.41838408251199,-65.3299659339965,-65.3299659339965,0,0,2983.44907496759,0
07-Jan-2000 02:00:00,0,-13.358492492057,13.358492492057,1.243012119024,1.243012119024,12.115480373033,112.6400431744,3.41838408251199,-65.3299659339965,-65.3299659339965,0,0,2983.44907496759,0
07-Jan-2000 03:00:00,0,-13.358492492057,13.358492492057,1.243012119024,1.243012119024,12.115480373033,112.6400431744,3.41838408251199,-65.3299659339965,-65.3299659339965,0,0,2983.44907496759,0
07-Jan-2000 04:00:00,0,-13.358492492057,13.358492492057,1.243012119024,1.243012119024,12.115480373033,112.6400431744,3.41838408251199,-65.3299659339965,-65.3299659339965,0,0,2983.44907496759,0
07-Jan-2000 05:00:00,0,-13.358492492057,13.358492492057,1.243012119024,1.243012119024,12.115480373033,112.6400431744,3.41838408251199,-65.3299659339965,-65.3299659339965,0,0,2983.44907496759,0
07-Jan-2000 06:00:00,0,-13.358492492057,13.358492492057,1.243012119024,1.243012119024,12.115480373033,112.6400431744,3.41838408251199,-65.3299659339965,-65.3299659339965,0,0,2983.44907496759,0
07-Jan-2000 07:00:00,0,-18.796462887003,18.796462887003,1.74901705243201,1.74901705243201,17.047445834571,158.49351207701,3.41838408251201,-91.2286880494785,-91.2286880494785,0,0,2983.44907496759,0
07-Jan-2000 08:00:00,0,53.901356893205,-53.901356893205,1.74901705243201,1.74901705243201,20.489626054363,158.49351207701,3.41838408251201,-54.8797781593745,-54.8797781593745,-76.14,0,2983.44907496759,0
07-Jan-2000 09:00:00,0,216.219698962868,-216.219698962868,2.66752600763999,2.66752600764005,34.372775029492,291.56825334897,4.09615586683901,-41.0561181302905,-41.0561181302905,-253.26,0,2983.44907496759,0
07-Jan-2000 10:00:00,5.6843418860808e-14,296.793745116709,-296.793745116709,2.66752600763994,2.66752600764005,35.8787288756509,291.56825334897,9.28855665295129,-3.36529544642613,-3.36529544642613,-335.34,0,2983.44907496759,0
07-Jan-2000 11:00:00,21.9948178983587,303.524336009561,-303.524336009561,2.66752600764,2.66752600764,35.23332008444,291.56825334897,9.2885566529513,0,-0,-363.42,0,2983.44907496759,4.88697163827646
07-Jan-2000 12:00:00,44.7888640521998,303.524336009561,-303.524336009561,2.66752600764,2.66752600764,36.739273930599,291.56825334897,9.2885566529513,0,-0,-387.72,0,3000,43.6547846854396
07-Jan-2000 13:00:00,0,296.139004527721,-296.139004527721,1.70226659662802,1.70226659662796,35.878728875651,291.56825334897,3.41838408251198,-0.27494975019448,-0.27494975019448,-333.72,0,3000,0
07-Jan-2000 14:00:00,86.491190609507,296.68890402811,-296.68890402811,1.702266596628,1.702266596628,34.157638765755,291.56825334897,3.418384082512,0,-0,-419.04,0,3000,84.3011847508537
07-Jan-2000 15:00:00,248.827167225459,159.37770095542,-159.37770095542,1.702266596628,1.702266596628,18.312865222493,154.25705027628,3.418384082512,0,-0,-428.22,0,3000,242.526722634794
